date,scenario,installer,detail,score
2017-03-28 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-28 01:45,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-28 01:45,os-odl_l2-sfc-noha,fuel,27/42,64.0
2017-03-28 01:45,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-03-28 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-28 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-28 01:45,os-odl_l2-nofeature-noha,fuel,37/39,95.0
2017-03-28 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-28 01:45,os-odl_l2-sfc-ha,fuel,37/45,82.0
2017-03-28 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,37/39,95.0
2017-03-28 01:45,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-28 01:45,os-odl_l2-nofeature-ha,fuel,41/42,98.0
2017-03-28 01:45,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-03-28 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-03-28 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-03-28 01:45,os-nosdn-lxd-ha,joid,13/24,54.0
2017-03-28 01:45,os-nosdn-nofeature-ha,joid,21/33,64.0
2017-03-28 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-28 13:20,os-odl-gluon-noha,apex,30/36,83.0
2017-03-28 13:20,os-odl_l2-fdio-noha,apex,28/36,78.0
2017-03-28 13:20,os-odl_l3-fdio-noha,apex,26/30,87.0
2017-03-28 13:20,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-03-28 13:20,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-28 13:20,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-28 13:20,os-odl_l3-nofeature-ha,apex,26/33,79.0
2017-03-28 13:20,os-odl_l2-fdio-ha,apex,25/36,69.0
2017-03-28 13:20,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-03-28 13:20,os-odl_l3-nofeature-ha,compass,21/30,70.0
2017-03-28 13:20,os-ocl-nofeature-ha,compass,4/30,13.0
2017-03-28 13:20,os-onos-nofeature-ha,compass,27/33,82.0
2017-03-28 13:20,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-28 13:20,os-nosdn-openo-ha,compass,30/30,100.0
2017-03-28 13:20,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-28 13:20,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-28 13:20,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-28 13:20,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-28 13:20,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-28 13:20,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-03-28 13:20,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-28 13:20,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-28 13:20,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-03-28 13:20,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-03-28 13:20,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-28 13:20,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-28 13:20,os-odl_l2-nofeature-noha,fuel,37/39,95.0
2017-03-28 13:20,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-28 13:20,os-odl_l2-sfc-ha,fuel,37/45,82.0
2017-03-28 13:20,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,37/39,95.0
2017-03-28 13:20,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-28 13:20,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-28 13:20,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-03-28 13:20,os-nosdn-lxd-noha,joid,18/24,75.0
2017-03-28 13:20,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-28 13:20,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-03-28 13:20,os-nosdn-nofeature-ha,joid,21/33,64.0
2017-03-28 13:20,os-nosdn-lxd-ha,joid,13/24,54.0
2017-03-28 13:56,os-odl-gluon-noha,apex,30/36,83.0
2017-03-28 13:56,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-03-28 13:56,os-odl_l3-fdio-noha,apex,26/30,87.0
2017-03-28 13:56,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-03-28 13:56,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-28 13:56,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-28 13:56,os-odl_l3-nofeature-ha,apex,26/33,79.0
2017-03-28 13:56,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-03-28 13:56,os-nosdn-nofeature-ha,apex,32/33,97.0
2017-03-28 13:56,os-odl_l3-nofeature-ha,compass,21/30,70.0
2017-03-28 13:56,os-ocl-nofeature-ha,compass,4/30,13.0
2017-03-28 13:56,os-onos-nofeature-ha,compass,27/33,82.0
2017-03-28 13:56,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-28 13:56,os-nosdn-openo-ha,compass,30/30,100.0
2017-03-28 13:56,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-28 13:56,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-28 13:56,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-28 13:56,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-28 13:56,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-28 13:56,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-03-28 13:56,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-28 13:56,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-28 13:56,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-03-28 13:56,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-03-28 13:56,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-28 13:56,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-28 13:56,os-odl_l2-nofeature-noha,fuel,37/39,95.0
2017-03-28 13:56,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-28 13:56,os-odl_l2-sfc-ha,fuel,37/45,82.0
2017-03-28 13:56,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,37/39,95.0
2017-03-28 13:56,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-28 13:56,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-28 13:56,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-03-28 13:56,os-nosdn-lxd-noha,joid,18/24,75.0
2017-03-28 13:56,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-28 13:56,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-03-28 13:56,os-nosdn-nofeature-ha,joid,21/33,64.0
2017-03-28 13:56,os-nosdn-lxd-ha,joid,13/24,54.0
2017-03-28 16:16,os-odl-gluon-noha,apex,30/36,83.0
2017-03-28 16:16,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-03-28 16:16,os-odl_l3-fdio-noha,apex,26/30,87.0
2017-03-28 16:16,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-03-28 16:16,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-28 16:16,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-28 16:16,os-odl_l3-nofeature-ha,apex,26/33,79.0
2017-03-28 16:16,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-03-28 16:16,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-03-28 16:16,os-odl_l3-nofeature-ha,compass,21/30,70.0
2017-03-28 16:16,os-ocl-nofeature-ha,compass,4/30,13.0
2017-03-28 16:16,os-onos-nofeature-ha,compass,27/33,82.0
2017-03-28 16:16,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-28 16:16,os-nosdn-openo-ha,compass,29/30,97.0
2017-03-28 16:16,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-28 16:16,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-28 16:16,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-28 16:16,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-28 16:16,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-28 16:16,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-03-28 16:16,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-28 16:16,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-28 16:16,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-03-28 16:16,os-odl_l3-nofeature-ha,fuel,36/39,92.0
2017-03-28 16:16,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-28 16:16,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-28 16:16,os-odl_l2-nofeature-noha,fuel,37/39,95.0
2017-03-28 16:16,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-28 16:16,os-odl_l2-sfc-ha,fuel,40/45,89.0
2017-03-28 16:16,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,37/39,95.0
2017-03-28 16:16,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-28 16:16,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-28 16:16,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-03-28 16:16,os-nosdn-lxd-noha,joid,18/24,75.0
2017-03-28 16:16,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-28 16:16,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-03-28 16:16,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-03-28 16:16,os-nosdn-lxd-ha,joid,13/24,54.0
2017-03-29 01:45,os-odl-gluon-noha,apex,30/36,83.0
2017-03-29 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-03-29 01:45,os-odl_l3-fdio-noha,apex,26/30,87.0
2017-03-29 01:45,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-03-29 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-29 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-29 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-03-29 01:45,os-odl_l2-fdio-ha,apex,28/36,78.0
2017-03-29 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-03-29 01:45,os-odl_l3-nofeature-ha,compass,21/30,70.0
2017-03-29 01:45,os-ocl-nofeature-ha,compass,4/30,13.0
2017-03-29 01:45,os-onos-nofeature-ha,compass,27/33,82.0
2017-03-29 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-29 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-03-29 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-29 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-29 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-29 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-29 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-29 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-29 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-29 01:45,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-29 01:45,os-odl_l2-sfc-noha,fuel,36/42,86.0
2017-03-29 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-03-29 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-29 01:45,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-03-29 01:45,os-odl_l2-nofeature-noha,fuel,36/39,92.0
2017-03-29 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-29 01:45,os-odl_l2-sfc-ha,fuel,40/45,89.0
2017-03-29 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,38/39,97.0
2017-03-29 01:45,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-29 01:45,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-29 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-03-29 01:45,os-nosdn-lxd-noha,joid,17/24,71.0
2017-03-29 01:45,os-nosdn-nofeature-noha,joid,31/33,94.0
2017-03-29 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-29 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-03-29 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-03-30 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-03-30 01:45,os-odl-gluon-noha,apex,31/36,86.0
2017-03-30 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-03-30 01:45,os-odl_l3-fdio-noha,apex,26/30,87.0
2017-03-30 01:45,os-odl-bgpvpn-ha,apex,22/36,61.0
2017-03-30 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-30 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-30 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-03-30 01:45,os-nosdn-ovs-ha,apex,2/33,6.0
2017-03-30 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-03-30 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-03-30 01:45,os-odl_l3-nofeature-ha,compass,21/30,70.0
2017-03-30 01:45,os-ocl-nofeature-ha,compass,4/30,13.0
2017-03-30 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-03-30 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-30 01:45,os-nosdn-openo-ha,compass,28/30,93.0
2017-03-30 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-30 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-30 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-30 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-30 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-30 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-30 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-30 01:45,os-odl_l2-bgpvpn-noha,fuel,36/42,86.0
2017-03-30 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-03-30 01:45,os-odl_l3-nofeature-ha,fuel,34/39,87.0
2017-03-30 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-30 01:45,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-03-30 01:45,os-odl_l2-nofeature-noha,fuel,36/39,92.0
2017-03-30 01:45,os-odl_l2-bgpvpn-ha,fuel,38/42,90.0
2017-03-30 01:45,os-odl_l2-sfc-ha,fuel,42/45,93.0
2017-03-30 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,38/39,97.0
2017-03-30 01:45,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-30 01:45,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-30 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-03-30 01:45,os-nosdn-lxd-noha,joid,17/24,71.0
2017-03-30 01:45,os-nosdn-nofeature-noha,joid,31/33,94.0
2017-03-30 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-30 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-03-30 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-03-31 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-03-31 01:45,os-odl-gluon-noha,apex,30/36,83.0
2017-03-31 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-03-31 01:45,os-odl_l3-fdio-noha,apex,20/30,67.0
2017-03-31 01:45,os-odl-bgpvpn-ha,apex,21/36,58.0
2017-03-31 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-03-31 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-03-31 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-03-31 01:45,os-odl_l3-ovs-ha,apex,2/33,6.0
2017-03-31 01:45,os-nosdn-ovs-ha,apex,2/33,6.0
2017-03-31 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-03-31 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-03-31 01:45,os-odl_l3-nofeature-ha,compass,23/30,77.0
2017-03-31 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-03-31 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-03-31 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-03-31 01:45,os-nosdn-openo-ha,compass,28/30,93.0
2017-03-31 01:45,os-nosdn-nofeature-ha,compass,29/30,97.0
2017-03-31 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-03-31 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-03-31 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-03-31 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-03-31 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-03-31 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-03-31 01:45,os-odl_l3-nofeature-ha,fuel,31/39,79.0
2017-03-31 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-03-31 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-03-31 01:45,os-odl_l2-nofeature-noha,fuel,36/39,92.0
2017-03-31 01:45,os-odl_l2-bgpvpn-ha,fuel,37/42,88.0
2017-03-31 01:45,os-odl_l2-sfc-ha,fuel,43/45,96.0
2017-03-31 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-03-31 01:45,os-odl_l2-bgpvpn-noha,fuel,37/42,88.0
2017-03-31 01:45,os-odl_l2-nofeature-ha,fuel,42/42,100.0
2017-03-31 01:45,os-odl_l3-nofeature-noha,fuel,35/36,97.0
2017-03-31 01:45,os-nosdn-nofeature-ha,fuel,38/39,97.0
2017-03-31 01:45,os-nosdn-ovs-ha,fuel,38/39,97.0
2017-03-31 01:45,os-nosdn-lxd-noha,joid,17/24,71.0
2017-03-31 01:45,os-nosdn-nofeature-noha,joid,31/33,94.0
2017-03-31 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-03-31 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-03-31 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-01 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-01 01:45,os-odl-gluon-noha,apex,24/36,67.0
2017-04-01 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-04-01 01:45,os-odl_l3-fdio-noha,apex,20/30,67.0
2017-04-01 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-04-01 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-04-01 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-01 01:45,os-odl-bgpvpn-ha,apex,21/36,58.0
2017-04-01 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-01 01:45,os-nosdn-ovs-ha,apex,2/33,6.0
2017-04-01 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-04-01 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-04-01 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-01 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-01 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-01 01:45,os-odl_l2-nofeature-ha,compass,28/33,85.0
2017-04-01 01:45,os-nosdn-openo-ha,compass,28/30,93.0
2017-04-01 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-01 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-01 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-01 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-01 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-01 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-01 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-01 01:45,os-odl_l3-nofeature-ha,fuel,32/39,82.0
2017-04-01 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-01 01:45,os-odl_l2-nofeature-ha,fuel,39/42,93.0
2017-04-01 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-01 01:45,os-odl_l2-nofeature-noha,fuel,36/39,92.0
2017-04-01 01:45,os-odl_l2-bgpvpn-ha,fuel,34/42,81.0
2017-04-01 01:45,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-04-01 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-01 01:45,os-odl_l2-bgpvpn-noha,fuel,38/42,90.0
2017-04-01 01:45,os-odl_l2-sfc-ha,fuel,44/45,98.0
2017-04-01 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-01 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-04-01 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-01 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-01 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-01 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-01 01:45,os-odl_l2-nofeature-ha,joid,9/36,25.0
2017-04-02 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-02 01:45,os-odl-gluon-noha,apex,24/36,67.0
2017-04-02 01:45,os-odl_l2-fdio-noha,apex,30/36,83.0
2017-04-02 01:45,os-odl_l3-fdio-noha,apex,13/30,43.0
2017-04-02 01:45,os-odl-bgpvpn-ha,apex,21/36,58.0
2017-04-02 01:45,os-nosdn-kvm-ha,apex,32/33,97.0
2017-04-02 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-02 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-04-02 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-02 01:45,os-nosdn-ovs-ha,apex,2/33,6.0
2017-04-02 01:45,os-odl_l2-fdio-ha,apex,29/36,81.0
2017-04-02 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-04-02 01:45,os-odl_l3-nofeature-ha,compass,24/30,80.0
2017-04-02 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-02 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-02 01:45,os-odl_l2-nofeature-ha,compass,27/33,82.0
2017-04-02 01:45,os-nosdn-openo-ha,compass,28/30,93.0
2017-04-02 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-02 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-02 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-02 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-02 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-02 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-02 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-02 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-02 01:45,os-odl_l3-nofeature-ha,fuel,32/39,82.0
2017-04-02 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-02 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-02 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-02 01:45,os-odl_l2-bgpvpn-ha,fuel,34/42,81.0
2017-04-02 01:45,os-odl_l2-sfc-ha,fuel,40/45,89.0
2017-04-02 01:45,os-nosdn-kvm_ovs_dpdk-noha,fuel,36/36,100.0
2017-04-02 01:45,os-odl_l2-bgpvpn-noha,fuel,38/42,90.0
2017-04-02 01:45,os-odl_l2-nofeature-ha,fuel,37/42,88.0
2017-04-02 01:45,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-04-02 01:45,os-nosdn-nofeature-ha,fuel,37/39,95.0
2017-04-02 01:45,os-odl_l2-nofeature-ha,joid,6/36,17.0
2017-04-02 01:45,os-nosdn-nofeature-noha,joid,32/33,97.0
2017-04-02 01:45,os-nosdn-lxd-noha,joid,18/24,75.0
2017-04-02 01:45,os-nosdn-nofeature-ha,joid,32/33,97.0
2017-04-02 01:45,os-nosdn-lxd-ha,joid,18/24,75.0
2017-04-03 01:45,os-nosdn-fdio-noha,apex,15/30,50.0
2017-04-03 01:45,os-odl-gluon-noha,apex,29/36,81.0
2017-04-03 01:45,os-odl_l2-fdio-noha,apex,29/36,81.0
2017-04-03 01:45,os-odl_l3-fdio-noha,apex,13/30,43.0
2017-04-03 01:45,os-odl_l3-nofeature-ha,apex,27/33,82.0
2017-04-03 01:45,os-odl_l2-fdio-ha,apex,26/36,72.0
2017-04-03 01:45,os-nosdn-fdio-ha,apex,6/30,20.0
2017-04-03 01:45,os-odl-bgpvpn-ha,apex,21/36,58.0
2017-04-03 01:45,os-odl_l3-ovs-ha,apex,4/33,12.0
2017-04-03 01:45,os-nosdn-ovs-ha,apex,4/33,12.0
2017-04-03 01:45,os-nosdn-kvm-ha,apex,33/33,100.0
2017-04-03 01:45,os-nosdn-nofeature-ha,apex,33/33,100.0
2017-04-03 01:45,os-odl_l3-nofeature-ha,compass,23/30,77.0
2017-04-03 01:45,os-ocl-nofeature-ha,compass,3/30,10.0
2017-04-03 01:45,os-onos-nofeature-ha,compass,28/33,85.0
2017-04-03 01:45,os-odl_l2-nofeature-ha,compass,27/33,82.0
2017-04-03 01:45,os-nosdn-openo-ha,compass,29/30,97.0
2017-04-03 01:45,os-nosdn-nofeature-ha,compass,30/30,100.0
2017-04-03 01:45,os-nosdn-kvm-noha,fuel,36/36,100.0
2017-04-03 01:45,os-nosdn-kvm_ovs_dpdk_bar-ha,fuel,6/42,14.0
2017-04-03 01:45,os-nosdn-ovs-ha,fuel,39/39,100.0
2017-04-03 01:45,os-nosdn-kvm_ovs_dpdk_bar-noha,fuel,39/39,100.0
2017-04-03 01:45,os-nosdn-ovs-noha,fuel,36/36,100.0
2017-04-03 01:45,os-nosdn-kvm_ovs_dpdk-ha,fuel,6/39,15.0
2017-04-03 01:45,os-odl_l2-nofeature-noha,fuel,35/39,90.0
2017-04-03 01:45,os-odl_l2-sfc-noha,fuel,35/42,83.0
2017-04-03 01:45,os-odl_l3-nofeature-ha,fuel,32/39,82.0
2017-04-03 01:45,os-nosdn-kvm-ha,fuel,37/39,95.0
2017-04-03 01:45,os-nosdn-nofeature-noha,fuel,36/36,100.0
2017-04-03 01:45,os-odl_l3-nofeature-noha,fuel,34/36,94.0
2017-04-03 01:45,os-odl_l2-bgpvpn-ha,fuel,35/42,83.0
