date,scenario,installer,detail,score
2017-10-13 02:32,os-odl-fdio_dvr-noha,apex,2/11,18.0
2017-10-13 02:32,os-nosdn-bar-noha,apex,18/18,100.0
2017-10-13 02:32,os-nosdn-bar-ha,apex,18/18,100.0
2017-10-13 02:32,os-odl-sfc-ha,apex,2/10,20.0
2017-10-13 02:32,os-nosdn-calipso-noha,apex,18/18,100.0
2017-10-13 02:32,os-nosdn-nofeature-ha,apex,26/27,96.0
2017-10-20 07:42,os-nosdn-kvm_ovs_dpdk-noha,apex,4/18,22.0
2017-10-20 07:42,os-nosdn-fdio-noha,apex,9/18,50.0
2017-10-20 07:42,os-nosdn-kvm_ovs_dpdk-ha,apex,4/18,22.0
2017-10-20 07:42,os-odl-fdio-ha,apex,24/33,73.0
2017-10-20 07:42,os-odl-sfc-noha,apex,8/30,27.0
2017-10-20 07:42,os-ovn-nofeature-noha,apex,6/18,33.0
2017-10-20 07:42,os-nosdn-fdio-ha,apex,12/18,67.0
2017-10-20 07:42,os-odl-bgpvpn-ha,apex,16/18,89.0
2017-10-20 07:42,os-nosdn-ovs_dpdk-ha,apex,4/18,22.0
2017-10-20 07:42,os-nosdn-ovs_dpdk-noha,apex,4/18,22.0
2017-10-20 07:42,os-odl-fdio-noha,apex,24/33,73.0
2017-10-20 07:42,os-odl-nofeature-ha,apex,18/20,90.0
2017-10-20 07:42,os-nosdn-nofeature-noha,apex,18/18,100.0
2017-10-20 07:42,os-odl-fdio_dvr-noha,apex,6/33,18.0
2017-10-20 07:42,os-nosdn-bar-noha,apex,18/18,100.0
2017-10-20 07:42,os-odl-nofeature-noha,apex,18/20,90.0
2017-10-20 07:42,os-nosdn-bar-ha,apex,26/27,96.0
2017-10-20 07:42,os-nosdn-calipso-noha,apex,18/18,100.0
2017-10-20 07:42,os-nosdn-nofeature-ha,apex,26/27,96.0
2017-10-20 08:41,os-nosdn-kvm_ovs_dpdk-noha,apex,4/18,22.0
2017-10-20 08:41,os-nosdn-fdio-noha,apex,9/18,50.0
2017-10-20 08:41,os-nosdn-kvm_ovs_dpdk-ha,apex,4/18,22.0
2017-10-20 08:41,os-odl-fdio-ha,apex,24/33,73.0
2017-10-20 08:41,os-odl-sfc-noha,apex,8/30,27.0
2017-10-20 08:41,os-ovn-nofeature-noha,apex,6/18,33.0
2017-10-20 08:41,os-nosdn-fdio-ha,apex,12/18,67.0
2017-10-20 08:41,os-odl-bgpvpn-ha,apex,16/18,89.0
2017-10-20 08:41,os-nosdn-ovs_dpdk-ha,apex,4/18,22.0
2017-10-20 08:41,os-nosdn-ovs_dpdk-noha,apex,4/18,22.0
2017-10-20 08:41,os-odl-fdio-noha,apex,24/33,73.0
2017-10-20 08:41,os-odl-nofeature-ha,apex,18/20,90.0
2017-10-20 08:41,os-nosdn-nofeature-noha,apex,18/18,100.0
2017-10-20 08:41,os-odl-fdio_dvr-noha,apex,6/33,18.0
2017-10-20 08:41,os-nosdn-bar-noha,apex,18/18,100.0
2017-10-20 08:41,os-odl-nofeature-noha,apex,18/20,90.0
2017-10-20 08:41,os-nosdn-bar-ha,apex,26/27,96.0
2017-10-20 08:41,os-nosdn-calipso-noha,apex,18/18,100.0
2017-10-20 08:41,os-nosdn-nofeature-ha,apex,26/27,96.0
